"Step","env_id: ContextualBandit-v2 - exploration_rate","env_id: ContextualBandit-v2 - exploration_rate__MIN","env_id: ContextualBandit-v2 - exploration_rate__MAX"
"481","0.12095920209669221","0.12095920209669217","0.12095920209669217"
"482","0.12059632449040206","0.1205963244904021","0.1205963244904021"
"483","0.12023453551693085","0.12023453551693089","0.12023453551693089"
"484","0.11987383191038013","0.11987383191038009","0.11987383191038009"
"485","0.11951421041464895","0.11951421041464895","0.11951421041464895"
"486","0.11915566778340504","0.119155667783405","0.119155667783405"
"487","0.11879820078005478","0.11879820078005479","0.11879820078005479"
"488","0.11844180617771462","0.11844180617771463","0.11844180617771463"
"489","0.11808648075918159","0.11808648075918149","0.11808648075918149"
"490","0.11773222131690399","0.11773222131690395","0.11773222131690395"
"491","0.11737902465295316","0.11737902465295323","0.11737902465295323"
"492","0.11702688757899438","0.11702688757899438","0.11702688757899438"
"493","0.11667580691625735","0.1166758069162574","0.1166758069162574"
"494","0.1163257794955087","0.11632577949550862","0.11632577949550862"
"495","0.11597680215702202","0.1159768021570221","0.1159768021570221"
"496","0.11562887175055095","0.11562887175055103","0.11562887175055103"
"497","0.11528198513529941","0.11528198513529937","0.11528198513529937"
"498","0.11493613917989351","0.11493613917989347","0.11493613917989347"
"499","0.11459133076235382","0.11459133076235378","0.11459133076235378"
"500","0.11424755677006672","0.11424755677006672","0.11424755677006672"
"501","0.1139048140997566","0.11390481409975652","0.11390481409975652"
"502","0.11356309965745716","0.11356309965745724","0.11356309965745724"
"503","0.11322241035848489","0.11322241035848488","0.11322241035848488"
"504","0.11288274312740934","0.11288274312740942","0.11288274312740942"
"505","0.11254409489802712","0.11254409489802719","0.11254409489802719"
"506","0.11220646261333303","0.11220646261333311","0.11220646261333311"
"507","0.11186984322549309","0.1118698432254931","0.1118698432254931"
"508","0.11153423369581669","0.11153423369581662","0.11153423369581662"
"509","0.11119963099472908","0.11119963099472917","0.11119963099472917"
"510","0.11086603210174496","0.11086603210174498","0.11086603210174498"
"511","0.11053343400543979","0.11053343400543975","0.11053343400543975"
"512","0.11020183370342349","0.11020183370342343","0.11020183370342343"
"513","0.10987122820231311","0.10987122820231315","0.10987122820231315"
"514","0.10954161451770618","0.10954161451770622","0.10954161451770622"
"515","0.10921298967415315","0.1092129896741531","0.1092129896741531"
"516","0.10888535070513063","0.10888535070513064","0.10888535070513064"
"517","0.10855869465301518","0.10855869465301525","0.10855869465301525"
"518","0.10823301856905627","0.1082330185690562","0.1082330185690562"
"519","0.10790831951334909","0.10790831951334903","0.10790831951334903"
"520","0.10758459455480904","0.10758459455480898","0.10758459455480898"
"521","0.10726184077114455","0.10726184077114455","0.10726184077114455"
"522","0.10694005524883111","0.10694005524883111","0.10694005524883111"
"523","0.10661923508308466","0.10661923508308462","0.10661923508308462"
"524","0.10629937737783543","0.10629937737783536","0.10629937737783536"
"525","0.10598047924570186","0.10598047924570185","0.10598047924570185"
"526","0.10566253780796467","0.10566253780796474","0.10566253780796474"
"527","0.10534555019454084","0.10534555019454084","0.10534555019454084"
"528","0.10502951354395719","0.10502951354395722","0.10502951354395722"
"529","0.10471442500332538","0.10471442500332534","0.10471442500332534"
"530","0.10440028172831538","0.10440028172831536","0.10440028172831536"
"531","0.10408708088313037","0.10408708088313041","0.10408708088313041"
"532","0.10377481964048099","0.10377481964048102","0.10377481964048102"
"533","0.10346349518155953","0.10346349518155958","0.10346349518155958"
"534","0.10315310469601482","0.1031531046960149","0.1031531046960149"
"535","0.10284364538192689","0.10284364538192685","0.10284364538192685"
"536","0.10253511444578103","0.10253511444578106","0.10253511444578106"
"537","0.10222750910244378","0.10222750910244371","0.10222750910244371"
"538","0.10192082657513643","0.10192082657513639","0.10192082657513639"
"539","0.10161506409541098","0.10161506409541098","0.10161506409541098"
"540","0.10131021890312475","0.10131021890312475","0.10131021890312475"
"541","0.10100628824641542","0.10100628824641537","0.10100628824641537"
"542","0.10070326938167616","0.10070326938167613","0.10070326938167613"
"543","0.10040115957353105","0.1004011595735311","0.1004011595735311"
"544","0.10009995609481057","0.10009995609481051","0.10009995609481051"
"545","0.09979965622652602","0.09979965622652608","0.09979965622652608"
"546","0.0995002572578465","0.0995002572578465","0.0995002572578465"
"547","0.09920175648607292","0.09920175648607296","0.09920175648607296"
"548","0.09890415121661476","0.09890415121661474","0.09890415121661474"
"549","0.09860743876296493","0.09860743876296489","0.09860743876296489"
"550","0.09831161644667603","0.09831161644667599","0.09831161644667599"
"551","0.09801668159733594","0.09801668159733597","0.09801668159733597"
"552","0.09772263155254399","0.09772263155254396","0.09772263155254396"
"553","0.09742946365788631","0.09742946365788632","0.09742946365788632"
"554","0.09713717526691261","0.09713717526691266","0.09713717526691266"
"555","0.0968457637411119","0.09684576374111192","0.09684576374111192"
"556","0.09655522644988858","0.09655522644988859","0.09655522644988859"
"557","0.09626556077053887","0.09626556077053892","0.09626556077053892"
"558","0.09597676408822724","0.0959767640882273","0.0959767640882273"
"559","0.09568883379596262","0.09568883379596263","0.09568883379596263"
"560","0.0954017672945748","0.09540176729457474","0.09540176729457474"
"561","0.09511556199269101","0.09511556199269101","0.09511556199269101"
"562","0.0948302153067129","0.09483021530671294","0.09483021530671294"
"563","0.09454572466079281","0.09454572466079281","0.09454572466079281"
"564","0.09426208748681043","0.09426208748681043","0.09426208748681043"
"565","0.09397930122434996","0.09397930122435","0.09397930122435"
"566","0.09369736332067694","0.09369736332067695","0.09369736332067695"
"567","0.09341627123071487","0.09341627123071491","0.09341627123071491"
"568","0.09313602241702278","0.09313602241702278","0.09313602241702278"
"569","0.09285661434977174","0.0928566143497717","0.0928566143497717"
"570","0.09257804450672237","0.09257804450672238","0.09257804450672238"
"571","0.0923003103732022","0.09230031037320222","0.09230031037320222"
"572","0.09202340944208263","0.09202340944208261","0.09202340944208261"
"573","0.0917473392137564","0.09174733921375636","0.09174733921375636"
"574","0.09147209719611513","0.09147209719611508","0.09147209719611508"
"575","0.09119768090452673","0.09119768090452673","0.09119768090452673"
"576","0.09092408786181315","0.09092408786181315","0.09092408786181315"
"577","0.09065131559822777","0.09065131559822771","0.09065131559822771"
"578","0.09037936165143307","0.09037936165143302","0.09037936165143302"
"579","0.09010822356647868","0.09010822356647873","0.09010822356647873"
"580","0.0898378988957793","0.08983789889577928","0.08983789889577928"
"581","0.08956838519909201","0.08956838519909195","0.08956838519909195"
"582","0.0892996800434947","0.08929968004349467","0.08929968004349467"
"583","0.0890317810033642","0.08903178100336419","0.08903178100336419"
"584","0.0887646856603541","0.0887646856603541","0.0887646856603541"
"585","0.08849839160337308","0.08849839160337304","0.08849839160337304"
"586","0.08823289642856298","0.08823289642856293","0.08823289642856293"
"587","0.08796819773927728","0.08796819773927723","0.08796819773927723"
"588","0.08770429314605942","0.0877042931460594","0.0877042931460594"
"589","0.08744118026662125","0.08744118026662122","0.08744118026662122"
"590","0.08717885672582132","0.08717885672582136","0.08717885672582136"
"591","0.08691732015564389","0.08691732015564389","0.08691732015564389"
"592","0.08665656819517692","0.08665656819517696","0.08665656819517696"
"593","0.08639659849059143","0.08639659849059143","0.08639659849059143"
"594","0.08613740869511961","0.08613740869511965","0.08613740869511965"
"595","0.08587899646903434","0.0858789964690343","0.0858789964690343"
"596","0.08562135947962717","0.0856213594796272","0.0856213594796272"
"597","0.0853644954011883","0.08536449540118832","0.08536449540118832"
"598","0.0851084019149848","0.08510840191498475","0.08510840191498475"
"599","0.08485307670923974","0.0848530767092398","0.0848530767092398"
"600","0.08459851747911214","0.08459851747911208","0.08459851747911208"
"601","0.08434472192667468","0.08434472192667475","0.08434472192667475"
"602","0.08409168776089478","0.08409168776089472","0.08409168776089472"
"603","0.08383941269761203","0.08383941269761204","0.08383941269761204"
"604","0.08358789445951924","0.0835878944595192","0.0835878944595192"
"605","0.08333713077614063","0.08333713077614063","0.08333713077614063"
"606","0.08308711938381222","0.0830871193838122","0.0830871193838122"
"607","0.08283785802566078","0.08283785802566077","0.08283785802566077"
"608","0.08258934445158374","0.08258934445158378","0.08258934445158378"
"609","0.0823415764182291","0.08234157641822903","0.08234157641822903"
"610","0.08209455168897434","0.08209455168897435","0.08209455168897435"
"611","0.08184826803390743","0.08184826803390743","0.08184826803390743"
"612","0.08160272322980572","0.08160272322980572","0.08160272322980572"
"613","0.08135791506011626","0.0813579150601163","0.0813579150601163"
"614","0.08111384131493597","0.08111384131493596","0.08111384131493596"
"615","0.08087049979099122","0.08087049979099115","0.08087049979099115"
"616","0.08062788829161822","0.08062788829161817","0.08062788829161817"
"617","0.0803860046267433","0.08038600462674332","0.08038600462674332"
"618","0.08014484661286313","0.08014484661286309","0.08014484661286309"
"619","0.07990441207302452","0.0799044120730245","0.0799044120730245"
"620","0.07966469883680545","0.07966469883680542","0.07966469883680542"
"621","0.07942570474029505","0.079425704740295","0.079425704740295"
"622","0.07918742762607418","0.07918742762607411","0.07918742762607411"
"623","0.07894986534319591","0.0789498653431959","0.0789498653431959"
"624","0.07871301574716628","0.07871301574716631","0.07871301574716631"
"625","0.07847687669992486","0.07847687669992481","0.07847687669992481"
"626","0.07824144606982504","0.07824144606982504","0.07824144606982504"
"627","0.07800672173161559","0.07800672173161556","0.07800672173161556"
"628","0.07777270156642073","0.07777270156642072","0.07777270156642072"
"629","0.07753938346172147","0.07753938346172146","0.07753938346172146"
"630","0.07730676531133622","0.07730676531133629","0.07730676531133629"
"631","0.07707484501540222","0.07707484501540228","0.07707484501540228"
"632","0.07684362048035605","0.07684362048035608","0.07684362048035608"
"633","0.07661308961891501","0.07661308961891501","0.07661308961891501"
"634","0.07638325035005829","0.07638325035005826","0.07638325035005826"
"635","0.07615410059900808","0.07615410059900808","0.07615410059900808"
"636","0.07592563829721106","0.07592563829721105","0.07592563829721105"
"637","0.07569786138231942","0.07569786138231942","0.07569786138231942"
"638","0.07547076779817247","0.07547076779817245","0.07547076779817245"
"639","0.07524435549477795","0.07524435549477794","0.07524435549477794"
"640","0.07501862242829362","0.0750186224282936","0.0750186224282936"
"641","0.0747935665610087","0.07479356656100872","0.07479356656100872"
"642","0.07456918586132573","0.07456918586132569","0.07456918586132569"
"643","0.07434547830374165","0.0743454783037417","0.0743454783037417"
"644","0.07412244186883045","0.07412244186883048","0.07412244186883048"
"645","0.07390007454322395","0.07390007454322399","0.07390007454322399"
"646","0.07367837431959431","0.07367837431959431","0.07367837431959431"
"647","0.07345733919663554","0.07345733919663554","0.07345733919663554"
"648","0.07323696717904563","0.07323696717904563","0.07323696717904563"
"649","0.07301725627750846","0.07301725627750849","0.07301725627750849"
"650","0.07279820450867593","0.07279820450867597","0.07279820450867597"
"651","0.07257980989514995","0.07257980989514994","0.07257980989514994"
"652","0.07236207046546445","0.07236207046546449","0.07236207046546449"
"653","0.07214498425406807","0.0721449842540681","0.0721449842540681"
"654","0.07192854930130595","0.07192854930130589","0.07192854930130589"
"655","0.07171276365340203","0.07171276365340197","0.07171276365340197"
"656","0.07149762536244177","0.07149762536244177","0.07149762536244177"
"657","0.07128313248635448","0.07128313248635444","0.07128313248635444"
"658","0.07106928308889543","0.07106928308889537","0.07106928308889537"
"659","0.07085607523962872","0.07085607523962868","0.07085607523962868"
"660","0.07064350701390978","0.0706435070139098","0.0706435070139098"
"661","0.07043157649286805","0.07043157649286808","0.07043157649286808"
"662","0.07022028176338947","0.07022028176338947","0.07022028176338947"
"663","0.07000962091809933","0.0700096209180993","0.0700096209180993"
"664","0.06979959205534497","0.069799592055345","0.069799592055345"
"665","0.06959019327917895","0.06959019327917897","0.06959019327917897"
"666","0.06938142269934143","0.06938142269934143","0.06938142269934143"
"667","0.06917327843124338","0.0691732784312434","0.0691732784312434"
"668","0.06896575859594972","0.06896575859594968","0.06896575859594968"
"669","0.06875886132016179","0.06875886132016183","0.06875886132016183"
"670","0.06855258473620139","0.06855258473620135","0.06855258473620135"
"671","0.06834692698199274","0.06834692698199274","0.06834692698199274"
"672","0.06814188620104676","0.06814188620104676","0.06814188620104676"
"673","0.06793746054244364","0.06793746054244362","0.06793746054244362"
"674","0.06773364816081634","0.0677336481608163","0.0677336481608163"
"675","0.06753044721633385","0.06753044721633385","0.06753044721633385"
"676","0.06732785587468483","0.06732785587468484","0.06732785587468484"
"677","0.06712587230706074","0.0671258723070608","0.0671258723070608"
"678","0.06692449469013967","0.06692449469013961","0.06692449469013961"
"679","0.06672372120606919","0.06672372120606919","0.06672372120606919"
"680","0.06652355004245102","0.06652355004245099","0.06652355004245099"
"681","0.06632397939232361","0.06632397939232364","0.06632397939232364"
"682","0.06612500745414664","0.06612500745414666","0.06612500745414666"
"683","0.06592663243178422","0.06592663243178422","0.06592663243178422"
"684","0.06572885253448883","0.06572885253448886","0.06572885253448886"
"685","0.06553166597688541","0.0655316659768854","0.0655316659768854"
"686","0.06533507097895469","0.06533507097895473","0.06533507097895473"
"687","0.06513906576601784","0.06513906576601787","0.06513906576601787"
"688","0.06494364856871981","0.06494364856871981","0.06494364856871981"
"689","0.0647488176230136","0.06474881762301365","0.06474881762301365"
"690","0.06455457117014457","0.06455457117014461","0.06455457117014461"
"691","0.06436090745663421","0.06436090745663418","0.06436090745663418"
"692","0.06416782473426429","0.06416782473426429","0.06416782473426429"
"693","0.06397532126006152","0.06397532126006149","0.06397532126006149"
"694","0.06378339529628135","0.0637833952962813","0.0637833952962813"
"695","0.06359204511039242","0.06359204511039246","0.06359204511039246"
"696","0.06340126897506132","0.06340126897506128","0.06340126897506128"
"697","0.06321106516813611","0.0632110651681361","0.0632110651681361"
"698","0.06302143197263167","0.06302143197263169","0.06302143197263169"
"699","0.06283236767671375","0.0628323676767138","0.0628323676767138"
"700","0.06264387057368363","0.06264387057368366","0.06264387057368366"
"701","0.06245593896196257","0.06245593896196261","0.06245593896196261"
"702","0.062268571145076765","0.06226857114507672","0.06226857114507672"
"703","0.06208176543164147","0.06208176543164149","0.06208176543164149"
"704","0.06189552013534659","0.06189552013534656","0.06189552013534656"
"705","0.06170983357494048","0.061709833574940524","0.061709833574940524"
"706","0.06152470407421572","0.0615247040742157","0.0615247040742157"
"707","0.06134012996199307","0.061340129961993055","0.061340129961993055"
"708","0.0611561095721071","0.06115610957210708","0.06115610957210708"
"709","0.060972641243390795","0.06097264124339075","0.06097264124339075"
"710","0.06078972331966059","0.06078972331966058","0.06078972331966058"
"711","0.06060735414970163","0.0606073541497016","0.0606073541497016"
"712","0.06042553208725248","0.060425532087252494","0.060425532087252494"
"713","0.06024425549099076","0.06024425549099074","0.06024425549099074"
"714","0.06006352272451781","0.060063522724517766","0.060063522724517766"
"715","0.05988333215634418","0.05988333215634421","0.05988333215634421"
"716","0.059703682159875156","0.05970368215987518","0.05970368215987518"
"717","0.05952457111339558","0.05952457111339555","0.05952457111339555"
"718","0.0593459974000554","0.05934599740005536","0.05934599740005536"
"719","0.05916795940785518","0.05916795940785519","0.05916795940785519"
"720","0.058990455529631655","0.05899045552963163","0.05899045552963163"
"721","0.05881348416304276","0.05881348416304273","0.05881348416304273"
"722","0.058637043710553616","0.0586370437105536","0.0586370437105536"
"723","0.05846113257942197","0.05846113257942194","0.05846113257942194"
"724","0.05828574918168371","0.05828574918168367","0.05828574918168367"
"725","0.05811089193413864","0.05811089193413862","0.05811089193413862"
"726","0.05793655925833623","0.057936559258336205","0.057936559258336205"
"727","0.05776274958056121","0.0577627495805612","0.0577627495805612"
"728","0.05758946133181952","0.05758946133181952","0.05758946133181952"
"729","0.05741669294782408","0.05741669294782406","0.05741669294782406"
"730","0.05724444286898061","0.05724444286898059","0.05724444286898059"
"731","0.057072709540373634","0.05707270954037365","0.05707270954037365"
"732","0.056901491411752506","0.056901491411752526","0.056901491411752526"
"733","0.056730786937517305","0.05673078693751727","0.05673078693751727"
"734","0.05656059457670471","0.05656059457670472","0.05656059457670472"
"735","0.05639091279297464","0.056390912792974604","0.056390912792974604"
"736","0.05622174005459568","0.05622174005459568","0.05622174005459568"
"737","0.05605307483443189","0.05605307483443189","0.05605307483443189"
"738","0.055884915609928594","0.055884915609928594","0.055884915609928594"
"739","0.05571726086309877","0.055717260863098805","0.055717260863098805"
"740","0.05555010908050951","0.05555010908050951","0.05555010908050951"
"741","0.05538345875326799","0.05538345875326798","0.05538345875326798"
"742","0.05521730837700821","0.055217308377008174","0.055217308377008174"
"743","0.055051656451877116","0.05505165645187715","0.05505165645187715"
"744","0.054886501482521506","0.05488650148252152","0.05488650148252152"
"745","0.054721841978073955","0.054721841978073955","0.054721841978073955"
"746","0.054557676452139756","0.054557676452139735","0.054557676452139735"
"747","0.05439400342278329","0.05439400342278332","0.05439400342278332"
"748","0.05423082141251495","0.054230821412514965","0.054230821412514965"
"749","0.0540681289482774","0.05406812894827742","0.05406812894827742"
"750","0.05390592456143261","0.05390592456143259","0.05390592456143259"
"751","0.05374420678774828","0.05374420678774829","0.05374420678774829"
"752","0.053582974167385014","0.05358297416738505","0.05358297416738505"
"753","0.05342222524488288","0.053422225244882895","0.053422225244882895"
"754","0.05326195856914827","0.05326195856914825","0.05326195856914825"
"755","0.05310217269344081","0.0531021726934408","0.0531021726934408"
"756","0.052942866175360516","0.05294286617536048","0.05294286617536048"
"757","0.05278403757683442","0.0527840375768344","0.0527840375768344"
"758","0.05262568546410386","0.05262568546410389","0.05262568546410389"
"759","0.05246780840771155","0.05246780840771158","0.05246780840771158"
"760","0.05231040498248845","0.05231040498248844","0.05231040498248844"
"761","0.05215347376754094","0.052153473767540974","0.052153473767540974"
"762","0.05199701334623839","0.05199701334623835","0.05199701334623835"
"763","0.0518410223061996","0.051841022306199636","0.051841022306199636"
"764","0.051685499239281014","0.051685499239281035","0.051685499239281035"
"765","0.0515304427415632","0.051530442741563195","0.051530442741563195"
"766","0.05137585141333847","0.0513758514133385","0.0513758514133385"
"767","0.05122172385909847","0.051221723859098484","0.051221723859098484"
"768","0.051068058687521185","0.051068058687521185","0.051068058687521185"
"769","0.050914854511458614","0.05091485451145862","0.05091485451145862"
"770","0.05076210994792428","0.050762109947924246","0.050762109947924246"
"771","0.05060982361808051","0.050609823618080474","0.050609823618080474"
"772","0.05045799414722623","0.05045799414722623","0.05045799414722623"
"773","0.050306620164784585","0.05030662016478455","0.05030662016478455"
"774","0.050155700304290216","0.050155700304290195","0.050155700304290195"
"775","0.050005233203377346","0.050005233203377325","0.050005233203377325"
"776","0.049855217503767195","0.049855217503767195","0.049855217503767195"
"777","0.04970565185125591","0.049705651851255896","0.049705651851255896"
"778","0.049556534895702116","0.04955653489570213","0.04955653489570213"
"779","0.049407865291015034","0.04940786529101502","0.04940786529101502"
"780","0.049259641695142","0.04925964169514197","0.04925964169514197"
"781","0.04911186277005656","0.049111862770056545","0.049111862770056545"
"782","0.04896452718174641","0.048964527181746376","0.048964527181746376"
"783","0.0488176336002011","0.04881763360020114","0.04881763360020114"
"784","0.048671180699400525","0.04867118069940053","0.04867118069940053"
"785","0.04852516715730235","0.04852516715730233","0.04852516715730233"
"786","0.04837959165583044","0.048379591655830424","0.048379591655830424"
"787","0.04823445288086293","0.048234452880862935","0.048234452880862935"
"788","0.048089749522220344","0.048089749522220344","0.048089749522220344"
"789","0.04794548027365366","0.04794548027365368","0.04794548027365368"
"790","0.04780164383283273","0.04780164383283272","0.04780164383283272"
"791","0.04765823890133424","0.04765823890133422","0.04765823890133422"
"792","0.04751526418463021","0.047515264184630215","0.047515264184630215"
"793","0.04737271839207632","0.047372718392076324","0.047372718392076324"
"794","0.047230600236900074","0.047230600236900094","0.047230600236900094"
"795","0.047088908436189396","0.047088908436189396","0.047088908436189396"
"796","0.046947641710880804","0.046947641710880825","0.046947641710880825"
"797","0.04680679878574818","0.046806798785748185","0.046806798785748185"
"798","0.04666637838939095","0.04666637838939094","0.04666637838939094"
"799","0.04652637925422277","0.04652637925422277","0.04652637925422277"
"800","0.04638680011646009","0.0463868001164601","0.0463868001164601"
"801","0.0462476397161107","0.04624763971611072","0.04624763971611072"
"802","0.04610889679696236","0.04610889679696239","0.04610889679696239"
"803","0.04597057010657151","0.045970570106571504","0.045970570106571504"
"804","0.045832658396251814","0.04583265839625179","0.04583265839625179"
"805","0.04569516042106301","0.04569516042106303","0.04569516042106303"
"806","0.045558074939799846","0.04555807493979984","0.04555807493979984"
"807","0.04542140071498046","0.04542140071498044","0.04542140071498044"
"808","0.04528513651283549","0.04528513651283549","0.04528513651283549"
"809","0.045149281103296975","0.04514928110329699","0.04514928110329699"
"810","0.04501383325998712","0.0450138332599871","0.0450138332599871"
"811","0.04487879176020714","0.044878791760207135","0.044878791760207135"
"812","0.04474415538492652","0.044744155384926515","0.044744155384926515"
"813","0.04460992291877174","0.044609922918771736","0.044609922918771736"
"814","0.04447609315001543","0.04447609315001542","0.04447609315001542"
"815","0.044342664870565374","0.044342664870565374","0.044342664870565374"
"816","0.04420963687595369","0.044209636875953674","0.044209636875953674"
"817","0.04407700796532581","0.044077007965325814","0.044077007965325814"
"818","0.043944776941429835","0.043944776941429835","0.043944776941429835"
"819","0.04381294261060554","0.043812942610605546","0.043812942610605546"
"820","0.04368150378277373","0.04368150378277373","0.04368150378277373"
"821","0.043550459271425396","0.04355045927142541","0.04355045927142541"
"822","0.043419807893611134","0.043419807893611134","0.043419807893611134"
"823","0.04328954846993028","0.0432895484699303","0.0432895484699303"
"824","0.043159679824520486","0.04315967982452051","0.04315967982452051"
"825","0.04303020078504694","0.04303020078504694","0.04303020078504694"
"826","0.0429011101826918","0.0429011101826918","0.0429011101826918"
"827","0.042772406852143716","0.04277240685214372","0.04277240685214372"
"828","0.042644089631587306","0.04264408963158729","0.04264408963158729"
"829","0.042516157362692514","0.04251615736269253","0.04251615736269253"
"830","0.042388608890604466","0.04238860889060445","0.04238860889060445"
"831","0.04226144306393262","0.04226144306393264","0.04226144306393264"
"832","0.042134658734740864","0.04213465873474084","0.04213465873474084"
"833","0.04200825475853662","0.04200825475853662","0.04200825475853662"
"834","0.041882229994261014","0.04188222999426101","0.04188222999426101"
"835","0.0417565833042782","0.04175658330427822","0.04175658330427822"
"836","0.041631313554365355","0.04163131355436538","0.04163131355436538"
"837","0.04150641961370228","0.041506419613702286","0.041506419613702286"
"838","0.0413819003548612","0.04138190035486118","0.04138190035486118"
"839","0.041257754653796594","0.0412577546537966","0.0412577546537966"
"840","0.04113398138983524","0.04113398138983521","0.04113398138983521"
"841","0.04101057944566568","0.041010579445665704","0.041010579445665704"
"842","0.04088754770732871","0.040887547707328706","0.040887547707328706"
"843","0.0407648850642067","0.04076488506420672","0.04076488506420672"
"844","0.04064259040901411","0.0406425904090141","0.0406425904090141"
"845","0.04052066263778706","0.04052066263778706","0.04052066263778706"
"846","0.0403991006498737","0.0403991006498737","0.0403991006498737"
"847","0.04027790334792407","0.040277903347924075","0.040277903347924075"
"848","0.04015706963788033","0.0401570696378803","0.0401570696378803"
"849","0.040036598428966653","0.04003659842896666","0.04003659842896666"
"850","0.03991648863367978","0.03991648863367976","0.03991648863367976"
"851","0.03979673916777871","0.03979673916777872","0.03979673916777872"
"852","0.03967734895027538","0.03967734895027538","0.03967734895027538"
"853","0.039558316903424574","0.039558316903424554","0.039558316903424554"
"854","0.0394396419527143","0.03943964195271428","0.03943964195271428"
"855","0.03932132302685611","0.039321323026856134","0.039321323026856134"
"856","0.03920335905777559","0.03920335905777556","0.03920335905777556"
"857","0.039085748980602235","0.039085748980602235","0.039085748980602235"
"858","0.038968491733660425","0.038968491733660425","0.038968491733660425"
"859","0.038851586258459435","0.03885158625845944","0.03885158625845944"
"860","0.03873503149968407","0.03873503149968406","0.03873503149968406"
"861","0.038618826405185","0.038618826405185006","0.038618826405185006"
"862","0.038502969925969445","0.03850296992596945","0.03850296992596945"
"863","0.03838746101619154","0.038387461016191546","0.038387461016191546"
"864","0.03827229863314297","0.03827229863314297","0.03827229863314297"
"865","0.03815748173724355","0.038157481737243544","0.038157481737243544"
"866","0.03804300929203184","0.03804300929203181","0.03804300929203181"
"867","0.03792888026415573","0.037928880264155716","0.037928880264155716"
"868","0.03781509362336324","0.03781509362336325","0.03781509362336325"
"869","0.037701648342493156","0.03770164834249316","0.03770164834249316"
"870","0.03758854339746567","0.03758854339746568","0.03758854339746568"
"871","0.037475777767273274","0.03747577776727328","0.03747577776727328"
"872","0.03736335043397144","0.03736335043397146","0.03736335043397146"
"873","0.037251260382669564","0.03725126038266954","0.03725126038266954"
"874","0.03713950660152153","0.03713950660152154","0.03713950660152154"
"875","0.03702808808171697","0.037028088081716974","0.037028088081716974"
"876","0.036917003817471844","0.03691700381747182","0.03691700381747182"
"877","0.03680625280601943","0.03680625280601941","0.03680625280601941"
"878","0.03669583404760135","0.03669583404760135","0.03669583404760135"
"879","0.036585746545458556","0.03658574654545855","0.03658574654545855"
"880","0.03647598930582218","0.036475989305822173","0.036475989305822173"
"881","0.03636656133790472","0.03636656133790471","0.03636656133790471"
"882","0.036257461653891","0.036257461653890995","0.036257461653890995"
"883","0.03614868926892933","0.03614868926892932","0.03614868926892932"
"884","0.03604024320112254","0.036040243201122535","0.036040243201122535"
"885","0.035932122471519196","0.03593212247151917","0.03593212247151917"
"886","0.035824326104104603","0.03582432610410461","0.03582432610410461"
"887","0.03571685312579231","0.03571685312579229","0.03571685312579229"
"888","0.03560970256641492","0.035609702566414915","0.035609702566414915"
"889","0.035502873458715695","0.03550287345871567","0.03550287345871567"
"890","0.03539636483833952","0.03539636483833952","0.03539636483833952"
"891","0.03529017574382451","0.0352901757438245","0.0352901757438245"
"892","0.03518430521659301","0.03518430521659303","0.03518430521659303"
"893","0.035078752300943254","0.03507875230094325","0.03507875230094325"
"894","0.03497351604404041","0.03497351604404042","0.03497351604404042"
"895","0.03486859549590828","0.034868595495908296","0.034868595495908296"
"896","0.034763989709420545","0.03476398970942057","0.03476398970942057"
"897","0.03465969774029231","0.03465969774029231","0.03465969774029231"
"898","0.03455571864707142","0.03455571864707143","0.03455571864707143"
"899","0.0344520514911302","0.03445205149113022","0.03445205149113022"
"900","0.03434869533665685","0.034348695336656826","0.034348695336656826"
"901","0.034245649250646874","0.034245649250646854","0.034245649250646854"
"902","0.03414291230289491","0.034142912302894915","0.034142912302894915"
"903","0.03404048356598622","0.03404048356598623","0.03404048356598623"
"904","0.03393836211528825","0.03393836211528827","0.03393836211528827"
"905","0.033836547028942426","0.033836547028942406","0.033836547028942406"
"906","0.033735037387855556","0.033735037387855576","0.033735037387855576"
"907","0.03363383227569203","0.033633832275692006","0.033633832275692006"
"908","0.03353293077886496","0.03353293077886493","0.03353293077886493"
"909","0.03343233198652837","0.03343233198652834","0.03343233198652834"
"910","0.033332034990568776","0.033332034990568755","0.033332034990568755"
"911","0.03323203888559703","0.03323203888559705","0.03323203888559705"
"912","0.033132342768940275","0.03313234276894026","0.03313234276894026"
"913","0.03303294574063343","0.03303294574063344","0.03303294574063344"
"914","0.03293384690341152","0.032933846903411536","0.032933846903411536"
"915","0.032835045362701314","0.0328350453627013","0.0328350453627013"
"916","0.0327365402266132","0.032736540226613195","0.032736540226613195"
"917","0.03263833060593335","0.03263833060593335","0.03263833060593335"
"918","0.032540415614115574","0.03254041561411555","0.03254041561411555"
"919","0.03244279436727318","0.03244279436727321","0.03244279436727321"
"920","0.0323454659841714","0.03234546598417139","0.03234546598417139"
"921","0.032248429586218874","0.032248429586218874","0.032248429586218874"
"922","0.0321516842974602","0.032151684297460216","0.032151684297460216"
"923","0.032055229244567836","0.032055229244567836","0.032055229244567836"
"924","0.031959063556834116","0.03195906355683413","0.03195906355683413"
"925","0.031863186366163615","0.03186318636616363","0.03186318636616363"
"926","0.03176759680706512","0.03176759680706514","0.03176759680706514"
"927","0.03167229401664395","0.03167229401664395","0.03167229401664395"
"928","0.03157727713459402","0.03157727713459402","0.03157727713459402"
"929","0.03148254530319025","0.03148254530319024","0.03148254530319024"
